,estalt,vario,elapsed,timestamp
7547,-189.0,-1.0,0.013,1681843973.23
7548,-248.0,-1.0,0.015,1681843973.31
7549,-240.0,-1.0,0.015,1681843973.39
7550,-198.0,-1.0,0.015,1681843973.47
7551,-215.0,-1.0,0.015,1681843973.55
7552,-189.0,-1.0,0.015,1681843973.63
7553,-164.0,-1.0,0.015,1681843973.71
7554,-223.0,-1.0,0.015,1681843973.79
7555,-189.0,-1.0,0.015,1681843973.87
7556,-223.0,-1.0,0.014,1681843973.95
7557,-215.0,-1.0,0.015,1681843974.03
7558,-215.0,-1.0,0.015,1681843974.11
7559,-231.0,-1.0,0.015,1681843974.19
7560,-198.0,-1.0,0.015,1681843974.27
7561,-248.0,-1.0,0.015,1681843974.35
7562,-189.0,-1.0,0.014,1681843974.43
7563,-139.0,-1.0,0.015,1681843974.51
7564,-181.0,-1.0,0.015,1681843974.59
7565,-198.0,-1.0,0.014,1681843974.67
7566,-223.0,-1.0,0.015,1681843974.75
7567,-164.0,-1.0,0.015,1681843974.83
7568,-139.0,-1.0,0.015,1681843974.91
7569,,,,
7570,-189.0,-1.0,0.015,1681843975.05
7571,-231.0,-1.0,0.015,1681843975.13
7572,-198.0,-1.0,0.015,1681843975.21
7573,-181.0,-1.0,0.015,1681843975.29
7574,-189.0,-1.0,0.014,1681843975.37
7575,-206.0,-1.0,0.015,1681843975.45
7576,-215.0,-1.0,0.015,1681843975.53
7577,-198.0,-1.0,0.014,1681843975.61
7578,-215.0,-1.0,0.015,1681843975.69
7579,-223.0,-1.0,0.015,1681843975.77
7580,-164.0,-1.0,0.015,1681843975.85
7581,-206.0,-1.0,0.015,1681843975.93
7582,-198.0,-1.0,0.015,1681843976.01
7583,-173.0,-1.0,0.014,1681843976.09
7584,-198.0,-1.0,0.015,1681843976.17
7585,-189.0,-1.0,0.015,1681843976.25
7586,-206.0,-1.0,0.015,1681843976.33
7587,-181.0,-1.0,0.015,1681843976.41
7588,,,,
7589,1762.0,61.0,0.001,1681843976.51
7590,,,,
7591,-256.0,-1.0,0.015,1681843976.67
7592,-223.0,-1.0,0.015,1681843976.75
7593,-215.0,-1.0,0.014,1681843976.83
7594,-265.0,-1.0,0.015,1681843976.91
7595,-173.0,-1.0,0.015,1681843976.99
7596,-240.0,-1.0,0.015,1681843977.07
7597,-206.0,-1.0,0.015,1681843977.15
7598,-223.0,-1.0,0.014,1681843977.23
7599,-223.0,-1.0,0.015,1681843977.31
7600,-189.0,-1.0,0.015,1681843977.39
7601,-198.0,-1.0,0.015,1681843977.47
7602,-206.0,-1.0,0.015,1681843977.55
7603,-215.0,-1.0,0.014,1681843977.63
7604,-173.0,-1.0,0.015,1681843977.71
7605,-189.0,-1.0,0.015,1681843977.79
7606,-198.0,-1.0,0.015,1681843977.87
7607,-240.0,-1.0,0.015,1681843977.95
7608,-164.0,-1.0,0.014,1681843978.01
7609,-189.0,-1.0,0.015,1681843978.09
7610,-215.0,-1.0,0.015,1681843978.17
7611,-215.0,-1.0,0.015,1681843978.25
7612,-164.0,-1.0,0.015,1681843978.33
7613,-206.0,-1.0,0.015,1681843978.41
7614,-215.0,-1.0,0.015,1681843978.49
7615,-248.0,-1.0,0.015,1681843978.57
7616,-240.0,-1.0,0.015,1681843978.65
7617,-206.0,-1.0,0.014,1681843978.73
7618,-189.0,-1.0,0.015,1681843978.81
7619,-206.0,-1.0,0.015,1681843978.89
7620,-198.0,-1.0,0.015,1681843978.97
7621,-173.0,-1.0,0.015,1681843979.05
7622,-215.0,-1.0,0.015,1681843979.13
7623,-181.0,-1.0,0.014,1681843979.21
7624,-231.0,-1.0,0.015,1681843979.29
7625,-248.0,-1.0,0.015,1681843979.37
7626,-206.0,-1.0,0.015,1681843979.45
7627,,,,
7628,,,,
7629,,,,
7630,1500.0,1500.0,0.015,1681843979.55
7631,-189.0,-1.0,0.014,1681843979.63
7632,-65.0,98.0,0.015,1681843979.71
7633,1702.0,95.0,0.015,1681843979.79
7634,,,,
7635,-198.0,-1.0,0.015,1681843979.95
7636,-231.0,-1.0,0.014,1681843980.03
7637,-256.0,-1.0,0.015,1681843980.11
7638,-189.0,-1.0,0.008,1681843980.19
7639,-240.0,-1.0,0.015,1681843980.27
7640,-215.0,-1.0,0.015,1681843980.35
7641,-240.0,-1.0,0.014,1681843980.43
7642,-223.0,-1.0,0.015,1681843980.51
7643,-189.0,-1.0,0.015,1681843980.59
7644,-223.0,-1.0,0.015,1681843980.67
7645,-223.0,-1.0,0.015,1681843980.75
7646,,,,
7647,-138.0,84.0,0.0,1681843980.80
7648,-189.0,-1.0,0.015,1681843980.88
7649,-146.0,56.0,0.015,1681843980.96
7650,-173.0,-1.0,0.015,1681843981.04
7651,-181.0,-1.0,0.015,1681843981.12
7652,-240.0,-1.0,0.014,1681843981.20
7653,-223.0,-1.0,0.015,1681843981.28
7654,-206.0,-1.0,0.015,1681843981.36
7655,-282.0,-1.0,0.015,1681843981.44
7656,-223.0,-1.0,0.015,1681843981.52
7657,-223.0,-1.0,0.015,1681843981.60
7658,-206.0,-1.0,0.015,1681843981.68
7659,-189.0,-1.0,0.015,1681843981.76
7660,-215.0,-1.0,0.015,1681843981.84
7661,-223.0,-1.0,0.015,1681843981.92
7662,-223.0,-1.0,0.015,1681843982.00
7663,-215.0,-1.0,0.015,1681843982.08
7664,-206.0,-1.0,0.015,1681843982.16
7665,,,,
7666,,,,
7667,1500.0,1500.0,0.015,1681843982.30
7668,-215.0,-1.0,0.015,1681843982.38
7669,-215.0,-1.0,0.015,1681843982.46
7670,-189.0,-1.0,0.015,1681843982.54
7671,-231.0,-1.0,0.014,1681843982.62
7672,-223.0,-1.0,0.015,1681843982.70
7673,-215.0,-1.0,0.015,1681843982.78
7674,-189.0,-1.0,0.014,1681843982.86
7675,-231.0,-1.0,0.015,1681843982.94
7676,-189.0,-1.0,0.015,1681843983.02
7677,-215.0,-1.0,0.014,1681843983.10
7678,-198.0,-1.0,0.014,1681843983.18
7679,-189.0,-1.0,0.015,1681843983.26
7680,-248.0,-1.0,0.015,1681843983.34
7681,-256.0,-1.0,0.015,1681843983.42
7682,-231.0,-1.0,0.015,1681843983.50
7683,-223.0,-1.0,0.014,1681843983.58
7684,,,,
7685,-231.0,-1.0,0.015,1681843983.73
7686,-248.0,-1.0,0.015,1681843983.81
7687,-206.0,-1.0,0.015,1681843983.89
7688,-181.0,-1.0,0.015,1681843983.97
7689,-240.0,-1.0,0.014,1681843984.05
7690,-231.0,-1.0,0.015,1681843984.13
7691,-256.0,-1.0,0.015,1681843984.21
7692,-248.0,-1.0,0.015,1681843984.29
7693,-248.0,-1.0,0.015,1681843984.37
7694,-173.0,-1.0,0.015,1681843984.45
7695,-189.0,-1.0,0.014,1681843984.53
7696,-189.0,-1.0,0.015,1681843984.61
7697,-240.0,-1.0,0.015,1681843984.69
7698,-189.0,-1.0,0.014,1681843984.77
7699,-248.0,-1.0,0.015,1681843984.85
7700,-223.0,-1.0,0.015,1681843984.93
7701,-248.0,-1.0,0.015,1681843985.01
7702,-231.0,-1.0,0.015,1681843985.09
7703,,,,
7704,-206.0,-1.0,0.014,1681843985.23
7705,-265.0,-1.0,0.015,1681843985.31
7706,-215.0,-1.0,0.015,1681843985.39
7707,-256.0,-1.0,0.015,1681843985.47
7708,-256.0,-1.0,0.015,1681843985.55
7709,-256.0,-1.0,0.014,1681843985.63
7710,-248.0,-1.0,0.015,1681843985.71
7711,-265.0,-1.0,0.015,1681843985.79
7712,-181.0,-1.0,0.015,1681843985.87
7713,-282.0,-1.0,0.014,1681843985.95
7714,-173.0,-1.0,0.014,1681843986.03
7715,-215.0,-1.0,0.015,1681843986.11
7716,-248.0,-1.0,0.014,1681843986.19
7717,-231.0,-1.0,0.015,1681843986.27
7718,-240.0,-1.0,0.015,1681843986.35
7719,-265.0,-1.0,0.014,1681843986.43
7720,-256.0,-1.0,0.015,1681843986.51
7721,-256.0,-1.0,0.015,1681843986.59
7722,,,,
7723,1785.0,-69.0,0.0,1681843986.69
7724,48.0,18.0,0.015,1681843986.77
7725,-231.0,-1.0,0.015,1681843986.85
7726,-231.0,-1.0,0.015,1681843986.93
7727,-248.0,-1.0,0.015,1681843987.01
7728,-223.0,-1.0,0.015,1681843987.09
7729,-256.0,-1.0,0.014,1681843987.17
7730,-240.0,-1.0,0.015,1681843987.25
7731,-206.0,-1.0,0.015,1681843987.33
7732,-231.0,-1.0,0.014,1681843987.41
7733,-215.0,-1.0,0.015,1681843987.49
7734,-240.0,-1.0,0.015,1681843987.57
7735,-189.0,-1.0,0.014,1681843987.65
7736,-240.0,-1.0,0.015,1681843987.73
7737,-215.0,-1.0,0.015,1681843987.81
7738,-240.0,-1.0,0.015,1681843987.89
7739,-231.0,-1.0,0.015,1681843987.97
7740,-231.0,-1.0,0.015,1681843988.05
7741,-215.0,-1.0,0.015,1681843988.13
7742,,,,
7743,62.0,20.0,0.015,1681843988.22
7744,-206.0,-1.0,0.015,1681843988.30
7745,-181.0,-1.0,0.015,1681843988.38
7746,-215.0,-1.0,0.015,1681843988.46
7747,-265.0,-1.0,0.015,1681843988.54
7748,-282.0,-1.0,0.015,1681843988.62
7749,-273.0,-1.0,0.015,1681843988.70
7750,-240.0,-1.0,0.015,1681843988.78
7751,-223.0,-1.0,0.015,1681843988.86
7752,-223.0,-1.0,0.015,1681843988.94
7753,-181.0,-1.0,0.015,1681843989.02
7754,-240.0,-1.0,0.015,1681843989.10
7755,-248.0,-1.0,0.015,1681843989.18
7756,-256.0,-1.0,0.015,1681843989.26
7757,-240.0,-1.0,0.015,1681843989.34
7758,-189.0,-1.0,0.015,1681843989.42
7759,-231.0,-1.0,0.015,1681843989.50
7760,-240.0,-1.0,0.014,1681843989.58
7761,,,,
7762,,,,
7763,,,,
7764,1787.0,-70.0,0.015,1681843989.66
7765,,,,
7766,1500.0,1500.0,0.015,1681843989.82
7767,-223.0,-1.0,0.015,1681843989.90
7768,64.0,15.0,0.015,1681843989.98
7769,-173.0,-1.0,0.015,1681843990.06
7770,-173.0,-1.0,0.015,1681843990.14
7771,-148.0,-1.0,0.015,1681843990.22
7772,-189.0,-1.0,0.015,1681843990.30
7773,-215.0,-1.0,0.015,1681843990.38
7774,-206.0,-1.0,0.015,1681843990.46
7775,-198.0,-1.0,0.015,1681843990.54
7776,-206.0,-1.0,0.015,1681843990.62
7777,-215.0,-1.0,0.015,1681843990.70
7778,-215.0,-1.0,0.015,1681843990.78
7779,-223.0,-1.0,0.015,1681843990.86
7780,,,,
7781,,,,
7782,,,,
7783,1500.0,1500.0,0.015,1681843991.05
7784,-248.0,-1.0,0.015,1681843991.13
7785,-198.0,-1.0,0.015,1681843991.21
7786,-189.0,-1.0,0.015,1681843991.29
7787,-248.0,-1.0,0.015,1681843991.37
7788,-189.0,-1.0,0.015,1681843991.45
7789,-231.0,-1.0,0.015,1681843991.53
7790,-215.0,-1.0,0.015,1681843991.61
7791,-198.0,-1.0,0.015,1681843991.69
7792,-206.0,-1.0,0.015,1681843991.77
7793,-231.0,-1.0,0.015,1681843991.85
7794,-248.0,-1.0,0.015,1681843991.93
7795,-181.0,-1.0,0.014,1681843992.01
7796,-181.0,-1.0,0.015,1681843992.09
7797,-273.0,-1.0,0.015,1681843992.17
7798,-173.0,-1.0,0.015,1681843992.25
7799,,,,
7800,-189.0,-1.0,0.015,1681843992.40
7801,-198.0,-1.0,0.015,1681843992.48
7802,-256.0,-1.0,0.015,1681843992.56
7803,-206.0,-1.0,0.015,1681843992.64
7804,-282.0,-1.0,0.015,1681843992.72
7805,-231.0,-1.0,0.015,1681843992.80
7806,-173.0,-1.0,0.015,1681843992.88
7807,-189.0,-1.0,0.015,1681843992.96
7808,-215.0,-1.0,0.015,1681843993.04
7809,-215.0,-1.0,0.015,1681843993.12
7810,-206.0,-1.0,0.014,1681843993.20
7811,-198.0,-1.0,0.015,1681843993.28
7812,-206.0,-1.0,0.015,1681843993.36
7813,-248.0,-1.0,0.015,1681843993.44
7814,-231.0,-1.0,0.015,1681843993.52
7815,-198.0,-1.0,0.015,1681843993.60
7816,-198.0,-1.0,0.015,1681843993.68
7817,-181.0,-1.0,0.015,1681843993.76
7818,,,,
7819,-223.0,-1.0,0.015,1681843993.89
7820,-206.0,-1.0,0.015,1681843993.97
7821,-215.0,-1.0,0.015,1681843994.05
7822,-189.0,-1.0,0.015,1681843994.13
7823,-198.0,-1.0,0.015,1681843994.21
7824,-240.0,-1.0,0.015,1681843994.29
7825,-240.0,-1.0,0.015,1681843994.37
7826,-206.0,-1.0,0.014,1681843994.45
7827,-223.0,-1.0,0.015,1681843994.53
7828,-164.0,-1.0,0.015,1681843994.61
7829,-198.0,-1.0,0.015,1681843994.69
7830,-181.0,-1.0,0.015,1681843994.77
7831,-156.0,-1.0,0.015,1681843994.85
7832,-240.0,-1.0,0.015,1681843994.93
7833,-282.0,-1.0,0.015,1681843995.01
7834,-206.0,-1.0,0.015,1681843995.09
7835,-189.0,-1.0,0.015,1681843995.17
7836,-173.0,-1.0,0.015,1681843995.25
7837,,,,
7838,,,,
7839,-206.0,-1.0,0.015,1681843995.45
7840,-173.0,-1.0,0.015,1681843995.53
7841,-164.0,-1.0,0.014,1681843995.61
7842,-240.0,-1.0,0.015,1681843995.69
7843,-189.0,-1.0,0.015,1681843995.77
7844,-215.0,-1.0,0.015,1681843995.85
7845,-189.0,-1.0,0.015,1681843995.93
7846,-164.0,-1.0,0.015,1681843996.01
7847,-148.0,-1.0,0.015,1681843996.09
7848,-273.0,-1.0,0.015,1681843996.17
7849,-189.0,-1.0,0.015,1681843996.25
7850,-189.0,-1.0,0.024,1681843996.35
7851,-240.0,-1.0,0.015,1681843996.43
7852,-164.0,-1.0,0.015,1681843996.51
7853,-173.0,-1.0,0.014,1681843996.59
7854,-189.0,-1.0,0.015,1681843996.67
7855,-173.0,-1.0,0.015,1681843996.75
7856,,,,
7857,-206.0,-1.0,0.015,1681843996.89
7858,-223.0,-1.0,0.015,1681843996.97
7859,-189.0,-1.0,0.014,1681843997.05
7860,-148.0,-1.0,0.015,1681843997.13
7861,-240.0,-1.0,0.015,1681843997.21
7862,-206.0,-1.0,0.015,1681843997.29
7863,-231.0,-1.0,0.015,1681843997.37
7864,-215.0,-1.0,0.015,1681843997.45
7865,-231.0,-1.0,0.015,1681843997.53
7866,-223.0,-1.0,0.015,1681843997.61
7867,-189.0,-1.0,0.015,1681843997.69
7868,-240.0,-1.0,0.015,1681843997.77
7869,-256.0,-1.0,0.015,1681843997.85
7870,-206.0,-1.0,0.015,1681843997.93
7871,-215.0,-1.0,0.014,1681843998.01
7872,-156.0,-1.0,0.015,1681843998.09
7873,-223.0,-1.0,0.015,1681843998.17
7874,-231.0,-1.0,0.015,1681843998.25
7875,-223.0,-1.0,0.015,1681843998.33
7876,-55.0,76.0,0.013,1681843998.38
7877,-181.0,-1.0,0.015,1681843998.46
7878,-240.0,-1.0,0.015,1681843998.54
7879,-189.0,-1.0,0.015,1681843998.62
7880,-189.0,-1.0,0.015,1681843998.70
7881,-173.0,-1.0,0.014,1681843998.78
7882,-164.0,-1.0,0.015,1681843998.86
7883,-215.0,-1.0,0.015,1681843998.94
7884,-215.0,-1.0,0.015,1681843999.02
7885,-231.0,-1.0,0.015,1681843999.10
7886,-223.0,-1.0,0.015,1681843999.18
7887,-189.0,-1.0,0.015,1681843999.26
7888,-215.0,-1.0,0.015,1681843999.34
7889,-181.0,-1.0,0.015,1681843999.42
7890,-215.0,-1.0,0.015,1681843999.50
7891,-206.0,-1.0,0.015,1681843999.58
7892,-206.0,-1.0,0.015,1681843999.66
7893,-189.0,-1.0,0.015,1681843999.74
7894,-164.0,-1.0,0.015,1681843999.82
7895,,,,
7896,,,,
7897,,,,
7898,-189.0,-1.0,0.015,1681843999.90
7899,-55.0,76.0,0.014,1681843999.98
7900,1722.0,56.0,0.015,1681844000.06
7901,,,,
7902,1500.0,1500.0,0.015,1681844000.22
7903,-189.0,-1.0,0.015,1681844000.30
7904,-198.0,-1.0,0.015,1681844000.38
7905,-215.0,-1.0,0.015,1681844000.46
7906,-215.0,-1.0,0.015,1681844000.54
7907,-173.0,-1.0,0.015,1681844000.62
7908,-240.0,-1.0,0.014,1681844000.70
7909,-181.0,-1.0,0.015,1681844000.78
7910,-215.0,-1.0,0.015,1681844000.86
7911,-164.0,-1.0,0.015,1681844000.94
7912,-189.0,-1.0,0.015,1681844001.02
7913,-215.0,-1.0,0.015,1681844001.10
7914,,,,
7915,,,,
7916,1500.0,1500.0,0.014,1681844001.20
7917,-206.0,-1.0,0.015,1681844001.28
7918,-55.0,77.0,0.015,1681844001.36
7919,-240.0,-1.0,0.014,1681844001.44
7920,-223.0,-1.0,0.015,1681844001.52
7921,-164.0,-1.0,0.015,1681844001.60
7922,-223.0,-1.0,0.015,1681844001.68
7923,-173.0,-1.0,0.015,1681844001.76
7924,-189.0,-1.0,0.015,1681844001.84
7925,-164.0,-1.0,0.015,1681844001.92
7926,-215.0,-1.0,0.015,1681844002.00
7927,-198.0,-1.0,0.015,1681844002.08
7928,-215.0,-1.0,0.014,1681844002.16
7929,-148.0,-1.0,0.015,1681844002.24
7930,-223.0,-1.0,0.015,1681844002.32
7931,-256.0,-1.0,0.015,1681844002.40
7932,-231.0,-1.0,0.015,1681844002.48
7933,-55.0,76.0,0.0,1681844002.53
7934,-256.0,-1.0,0.015,1681844002.61
7935,-240.0,-1.0,0.014,1681844002.69
7936,-206.0,-1.0,0.015,1681844002.77
7937,-206.0,-1.0,0.015,1681844002.85
7938,-198.0,-1.0,0.015,1681844002.93
7939,-231.0,-1.0,0.015,1681844003.01
7940,-148.0,-1.0,0.015,1681844003.09
7941,-206.0,-1.0,0.014,1681844003.17
7942,-189.0,-1.0,0.015,1681844003.25
7943,-206.0,-1.0,0.015,1681844003.33
7944,-189.0,-1.0,0.015,1681844003.41
7945,-206.0,-1.0,0.015,1681844003.49
7946,-148.0,-1.0,0.015,1681844003.57
7947,-231.0,-1.0,0.014,1681844003.65
7948,-189.0,-1.0,0.015,1681844003.73
7949,-189.0,-1.0,0.015,1681844003.81
7950,-206.0,-1.0,0.015,1681844003.89
7951,-164.0,-1.0,0.015,1681844003.97
7952,,,,
7953,-198.0,-1.0,0.014,1681844004.09
7954,-189.0,-1.0,0.015,1681844004.17
7955,-240.0,-1.0,0.015,1681844004.25
7956,-189.0,-1.0,0.015,1681844004.33
7957,-206.0,-1.0,0.014,1681844004.41
7958,-231.0,-1.0,0.015,1681844004.49
7959,-265.0,-1.0,0.015,1681844004.57
7960,-173.0,-1.0,0.015,1681844004.65
7961,-215.0,-1.0,0.015,1681844004.73
7962,-206.0,-1.0,0.015,1681844004.81
7963,-231.0,-1.0,0.015,1681844004.89
7964,-139.0,-1.0,0.015,1681844004.97
7965,-181.0,-1.0,0.015,1681844005.05
7966,-198.0,-1.0,0.014,1681844005.13
7967,-256.0,-1.0,0.014,1681844005.21
7968,-156.0,-1.0,0.015,1681844005.29
7969,-139.0,-1.0,0.015,1681844005.37
7970,-248.0,-1.0,0.015,1681844005.45
7971,,,,
7972,,,,
7973,-189.0,-1.0,0.015,1681844005.66
7974,-206.0,-1.0,0.015,1681844005.74
7975,-189.0,-1.0,0.014,1681844005.82
7976,-181.0,-1.0,0.015,1681844005.90
7977,-206.0,-1.0,0.015,1681844005.98
7978,-231.0,-1.0,0.015,1681844006.06
7979,-148.0,-1.0,0.015,1681844006.14
7980,-231.0,-1.0,0.015,1681844006.22
7981,-223.0,-1.0,0.014,1681844006.30
7982,-181.0,-1.0,0.015,1681844006.38
7983,-223.0,-1.0,0.015,1681844006.46
7984,-206.0,-1.0,0.015,1681844006.54
7985,-189.0,-1.0,0.015,1681844006.62
7986,-173.0,-1.0,0.015,1681844006.70
7987,-173.0,-1.0,0.015,1681844006.78
7988,-189.0,-1.0,0.015,1681844006.86
7989,-240.0,-1.0,0.014,1681844006.94
7990,,,,
7991,-240.0,-1.0,0.015,1681844007.09
7992,-248.0,-1.0,0.015,1681844007.17
7993,-231.0,-1.0,0.014,1681844007.25
7994,-223.0,-1.0,0.015,1681844007.33
7995,-181.0,-1.0,0.015,1681844007.41
7996,-215.0,-1.0,0.015,1681844007.49
7997,-206.0,-1.0,0.015,1681844007.57
7998,-206.0,-1.0,0.015,1681844007.65
7999,-240.0,-1.0,0.015,1681844007.73
8000,-198.0,-1.0,0.015,1681844007.81
8001,-189.0,-1.0,0.015,1681844007.89
8002,-206.0,-1.0,0.014,1681844007.97
8003,-215.0,-1.0,0.015,1681844008.05
8004,-231.0,-1.0,0.015,1681844008.13
8005,-240.0,-1.0,0.015,1681844008.21
8006,-215.0,-1.0,0.015,1681844008.29
8007,-156.0,-1.0,0.015,1681844008.37
8008,-231.0,-1.0,0.014,1681844008.45
8009,-231.0,-1.0,0.015,1681844008.53
8010,-240.0,-1.0,0.015,1681844008.61
8011,-181.0,-1.0,0.014,1681844008.69
8012,-206.0,-1.0,0.015,1681844008.77
8013,-256.0,-1.0,0.015,1681844008.85
8014,-231.0,-1.0,0.015,1681844008.93
8015,-198.0,-1.0,0.015,1681844009.01
8016,-206.0,-1.0,0.015,1681844009.09
8017,-215.0,-1.0,0.015,1681844009.17
8018,-173.0,-1.0,0.015,1681844009.25
8019,-248.0,-1.0,0.015,1681844009.33
8020,-231.0,-1.0,0.015,1681844009.41
8021,-248.0,-1.0,0.014,1681844009.48
8022,-240.0,-1.0,0.015,1681844009.57
8023,-206.0,-1.0,0.014,1681844009.65
8024,-198.0,-1.0,0.015,1681844009.73
8025,-173.0,-1.0,0.015,1681844009.81
8026,-215.0,-1.0,0.015,1681844009.89
8027,-223.0,-1.0,0.015,1681844009.97
8028,-189.0,-1.0,0.015,1681844010.05
8029,,,,
8030,,,,
8031,,,,
8032,1722.0,56.0,0.014,1681844010.13
8033,,,,
8034,1500.0,1500.0,0.015,1681844010.29
8035,-206.0,-1.0,0.015,1681844010.37
8036,-55.0,76.0,0.015,1681844010.45
8037,-181.0,-1.0,0.015,1681844010.53
8038,-181.0,-1.0,0.015,1681844010.61
8039,-231.0,-1.0,0.015,1681844010.69
8040,-206.0,-1.0,0.015,1681844010.77
8041,-181.0,-1.0,0.015,1681844010.85
8042,-206.0,-1.0,0.015,1681844010.93
8043,-215.0,-1.0,0.015,1681844011.01
8044,-265.0,-1.0,0.014,1681844011.09
8045,-181.0,-1.0,0.015,1681844011.17
8046,-206.0,-1.0,0.015,1681844011.25
8047,-189.0,-1.0,0.015,1681844011.33
8048,,,,
8049,,,,
8050,1722.0,56.0,0.015,1681844011.41
8051,,,,
8052,1500.0,1500.0,0.014,1681844011.57
8053,-223.0,-1.0,0.015,1681844011.65
8054,-240.0,-1.0,0.015,1681844011.73
8055,-198.0,-1.0,0.015,1681844011.81
8056,-181.0,-1.0,0.015,1681844011.89
8057,-198.0,-1.0,0.015,1681844011.97
8058,-173.0,-1.0,0.015,1681844012.05
8059,-198.0,-1.0,0.015,1681844012.13
8060,-164.0,-1.0,0.015,1681844012.21
8061,-114.0,-1.0,0.015,1681844012.29
8062,-164.0,-1.0,0.015,1681844012.37
8063,-215.0,-1.0,0.014,1681844012.45
8064,-198.0,-1.0,0.015,1681844012.53
8065,-164.0,-1.0,0.015,1681844012.61
8066,-189.0,-1.0,0.014,1681844012.69
8067,,,,
8068,,,,
8069,-181.0,-1.0,0.015,1681844012.88
8070,-206.0,-1.0,0.015,1681844012.96
8071,-198.0,-1.0,0.015,1681844013.04
8072,-181.0,-1.0,0.015,1681844013.12
8073,-123.0,-1.0,0.014,1681844013.20
8074,-198.0,-1.0,0.015,1681844013.28
8075,-198.0,-1.0,0.015,1681844013.36
8076,-106.0,-1.0,0.015,1681844013.44
8077,-206.0,-1.0,0.015,1681844013.52
8078,-173.0,-1.0,0.015,1681844013.60
8079,-139.0,-1.0,0.014,1681844013.68
8080,-198.0,-1.0,0.015,1681844013.76
8081,-223.0,-1.0,0.015,1681844013.84
8082,-206.0,-1.0,0.015,1681844013.92
8083,-198.0,-1.0,0.015,1681844014.00
8084,-206.0,-1.0,0.015,1681844014.08
8085,-139.0,-1.0,0.015,1681844014.16
8086,,,,
8087,-54.0,75.0,0.015,1681844014.27
8088,-181.0,-1.0,0.014,1681844014.35
8089,-198.0,-1.0,0.014,1681844014.43
8090,-223.0,-1.0,0.015,1681844014.51
8091,-164.0,-1.0,0.015,1681844014.59
8092,-189.0,-1.0,0.015,1681844014.67
8093,-223.0,-1.0,0.015,1681844014.75
8094,-181.0,-1.0,0.015,1681844014.83
8095,-156.0,-1.0,0.014,1681844014.91
8096,-164.0,-1.0,0.015,1681844014.99
8097,-206.0,-1.0,0.015,1681844015.07
8098,-148.0,-1.0,0.014,1681844015.15
8099,-131.0,-1.0,0.015,1681844015.23
8100,-148.0,-1.0,0.015,1681844015.31
8101,-97.0,-1.0,0.014,1681844015.39
8102,-181.0,-1.0,0.015,1681844015.47
8103,-189.0,-1.0,0.015,1681844015.55
8104,-139.0,-1.0,0.014,1681844015.63
8105,,,,
8106,,,,
8107,-198.0,-1.0,0.015,1681844015.84
8108,-156.0,-1.0,0.015,1681844015.92
8109,-215.0,-1.0,0.015,1681844016.00
8110,-181.0,-1.0,0.015,1681844016.08
8111,-181.0,-1.0,0.015,1681844016.16
8112,-189.0,-1.0,0.015,1681844016.24
8113,-164.0,-1.0,0.015,1681844016.32
8114,-189.0,-1.0,0.015,1681844016.40
8115,-173.0,-1.0,0.015,1681844016.48
8116,-189.0,-1.0,0.015,1681844016.56
8117,-164.0,-1.0,0.015,1681844016.64
8118,-240.0,-1.0,0.015,1681844016.72
8119,-231.0,-1.0,0.014,1681844016.80
8120,-164.0,-1.0,0.015,1681844016.88
8121,-198.0,-1.0,0.015,1681844016.96
8122,-223.0,-1.0,0.014,1681844017.04
8123,-206.0,-1.0,0.014,1681844017.12
8124,,,,
8125,-215.0,-1.0,0.015,1681844017.26
8126,-189.0,-1.0,0.015,1681844017.34
8127,-206.0,-1.0,0.015,1681844017.42
8128,-206.0,-1.0,0.014,1681844017.50
8129,-215.0,-1.0,0.015,1681844017.58
8130,-189.0,-1.0,0.015,1681844017.66
8131,-223.0,-1.0,0.015,1681844017.74
8132,-173.0,-1.0,0.015,1681844017.82
8133,-156.0,-1.0,0.015,1681844017.90
8134,-148.0,-1.0,0.015,1681844017.98
8135,-164.0,-1.0,0.015,1681844018.06
8136,-164.0,-1.0,0.015,1681844018.14
8137,-223.0,-1.0,0.015,1681844018.22
8138,-156.0,-1.0,0.015,1681844018.30
8139,-156.0,-1.0,0.015,1681844018.38
8140,-189.0,-1.0,0.015,1681844018.46
8141,-173.0,-1.0,0.015,1681844018.54
8142,-173.0,-1.0,0.015,1681844018.62
8143,,,,
8144,-189.0,-1.0,0.015,1681844018.77
8145,-156.0,-1.0,0.015,1681844018.85
8146,-97.0,-1.0,0.015,1681844018.93
8147,-181.0,-1.0,0.015,1681844019.01
8148,-139.0,-1.0,0.015,1681844019.09
8149,-156.0,-1.0,0.015,1681844019.17
8150,-139.0,-1.0,0.015,1681844019.25
8151,-223.0,-1.0,0.014,1681844019.33
8152,-131.0,-1.0,0.015,1681844019.41
8153,-114.0,-1.0,0.015,1681844019.49
8154,-206.0,-1.0,0.015,1681844019.57
8155,-206.0,-1.0,0.015,1681844019.65
8156,-181.0,-1.0,0.015,1681844019.73
8157,-173.0,-1.0,0.015,1681844019.81
8158,-189.0,-1.0,0.015,1681844019.89
8159,-173.0,-1.0,0.015,1681844019.97
8160,-156.0,-1.0,0.015,1681844020.05
8161,-198.0,-1.0,0.015,1681844020.13
8162,-231.0,-1.0,0.015,1681844020.21
8163,,,,
8164,,,,
8165,,,,
8166,1739.0,44.0,0.015,1681844020.29
8167,,,,
