,angx,angy,heading,elapsed,timestamp
2044,5.7,-0.1,255.0,0.016,1681843554.30
2045,4.5,-1.5,256.0,0.016,1681843554.38
2046,2.8,-2.8,256.0,0.016,1681843554.46
2047,3.1,-3.3,256.0,0.016,1681843554.54
2048,2.8,-3.6,256.0,0.016,1681843554.62
2049,2.9,-3.7,256.0,0.016,1681843554.70
2050,3.1,-3.8,257.0,0.016,1681843554.78
2051,3.1,-3.9,257.0,0.016,1681843554.86
2052,3.2,-4.0,257.0,0.016,1681843554.94
2053,3.3,-4.0,257.0,0.016,1681843555.02
2054,3.4,-3.9,257.0,0.016,1681843555.10
2055,3.6,-3.9,257.0,0.016,1681843555.18
2056,3.4,-4.0,257.0,0.016,1681843555.26
2057,,,,,
2058,,,,,
2059,3.2,-3.9,258.0,0.016,1681843555.44
2060,3.3,-3.9,258.0,0.016,1681843555.52
2061,3.3,-4.0,258.0,0.016,1681843555.60
2062,3.4,-4.1,258.0,0.016,1681843555.68
2063,3.4,-4.1,258.0,0.016,1681843555.76
2064,3.4,-4.3,258.0,0.016,1681843555.84
2065,3.4,-4.3,259.0,0.016,1681843555.92
2066,3.3,-4.3,259.0,0.016,1681843556.00
2067,3.4,-4.2,259.0,0.016,1681843556.08
2068,3.6,-4.5,259.0,0.016,1681843556.16
2069,3.8,-4.2,259.0,0.016,1681843556.24
2070,3.6,-3.8,259.0,0.016,1681843556.32
2071,3.7,-3.3,260.0,0.016,1681843556.40
2072,3.7,-3.0,260.0,0.016,1681843556.48
2073,3.7,-2.6,261.0,0.016,1681843556.56
2074,2.5,-0.8,261.0,0.016,1681843556.64
2075,0.6,0.3,262.0,0.016,1681843556.72
2076,,,,,
2077,150.0,150.0,1500.0,0.016,1681843556.80
2078,-35.7,-0.1,0.0,0.016,1681843556.88
2079,-2.0,2.6,263.0,0.016,1681843556.96
2080,-1.9,2.9,264.0,0.016,1681843557.04
2081,-1.7,2.3,263.0,0.016,1681843557.12
2082,-1.5,1.4,263.0,0.016,1681843557.20
2083,-1.2,1.3,263.0,0.016,1681843557.28
2084,-1.1,1.4,263.0,0.016,1681843557.36
2085,-1.1,1.3,264.0,0.016,1681843557.44
2086,-1.1,1.0,264.0,0.016,1681843557.52
2087,-1.1,0.7,264.0,0.016,1681843557.60
2088,-0.7,0.9,264.0,0.016,1681843557.68
2089,-0.4,0.8,264.0,0.016,1681843557.76
2090,-0.4,0.5,264.0,0.016,1681843557.84
2091,-0.6,0.3,264.0,0.016,1681843557.92
2092,-0.6,0.4,264.0,0.016,1681843558.00
2093,-0.7,0.5,264.0,0.016,1681843558.08
2094,-0.6,0.6,264.0,0.016,1681843558.16
2095,-35.7,-0.1,0.0,0.014,1681843558.22
2096,-0.4,0.6,265.0,0.016,1681843558.30
2097,-0.2,0.6,265.0,0.016,1681843558.38
2098,-0.3,0.5,265.0,0.016,1681843558.46
2099,-0.2,0.4,265.0,0.016,1681843558.54
2100,-0.1,0.4,265.0,0.016,1681843558.62
2101,0.0,0.4,265.0,0.016,1681843558.70
2102,0.0,0.3,265.0,0.016,1681843558.78
2103,-0.2,0.2,265.0,0.016,1681843558.86
2104,-0.1,0.3,266.0,0.016,1681843558.94
2105,-0.3,0.3,266.0,0.016,1681843559.02
2106,-0.1,0.3,266.0,0.016,1681843559.10
2107,-0.2,0.3,266.0,0.016,1681843559.18
2108,-0.2,0.4,266.0,0.016,1681843559.26
2109,-0.3,0.4,266.0,0.016,1681843559.34
2110,-0.1,0.5,266.0,0.016,1681843559.42
2111,0.0,0.5,266.0,0.016,1681843559.50
2112,-0.1,0.4,267.0,0.016,1681843559.58
2113,-0.1,0.4,267.0,0.016,1681843559.66
2114,-31.5,-0.1,0.0,0.0,1681843559.73
2115,-0.2,0.2,267.0,0.016,1681843559.81
2116,-0.1,0.3,267.0,0.016,1681843559.89
2117,-0.2,0.3,267.0,0.016,1681843559.97
2118,0.0,0.5,267.0,0.016,1681843560.05
2119,-0.2,0.5,267.0,0.016,1681843560.13
2120,-0.1,0.6,267.0,0.016,1681843560.21
2121,0.0,0.6,267.0,0.016,1681843560.29
2122,0.0,0.6,267.0,0.016,1681843560.37
2123,0.0,0.6,268.0,0.016,1681843560.45
2124,0.1,0.6,268.0,0.016,1681843560.53
2125,0.1,0.7,268.0,0.016,1681843560.61
2126,0.0,0.6,268.0,0.016,1681843560.69
2127,0.0,0.6,268.0,0.016,1681843560.77
2128,0.0,0.7,268.0,0.016,1681843560.85
2129,-0.1,0.7,268.0,0.016,1681843560.93
2130,-0.1,0.8,268.0,0.016,1681843561.01
2131,-0.2,0.6,269.0,0.016,1681843561.09
2132,0.2,0.7,269.0,0.016,1681843561.17
2133,,,,,
2134,0.0,0.7,269.0,0.016,1681843561.31
2135,0.0,0.6,269.0,0.016,1681843561.39
2136,-0.1,0.5,269.0,0.016,1681843561.47
2137,0.1,0.5,270.0,0.016,1681843561.55
2138,0.0,0.5,270.0,0.016,1681843561.63
2139,0.0,0.4,270.0,0.016,1681843561.71
2140,0.1,0.5,270.0,0.016,1681843561.79
2141,0.1,0.5,270.0,0.016,1681843561.87
2142,0.1,0.6,270.0,0.016,1681843561.95
2143,0.1,0.5,270.0,0.016,1681843562.03
2144,0.1,0.3,270.0,0.016,1681843562.11
2145,0.2,0.4,270.0,0.016,1681843562.19
2146,0.1,0.4,271.0,0.016,1681843562.27
2147,0.1,0.4,271.0,0.016,1681843562.35
2148,0.0,0.4,271.0,0.016,1681843562.43
2149,0.0,0.3,271.0,0.016,1681843562.51
2150,0.0,0.4,271.0,0.016,1681843562.59
2151,0.0,0.5,271.0,0.016,1681843562.67
2152,0.0,0.5,271.0,0.016,1681843562.75
2153,0.0,0.3,271.0,0.016,1681843562.83
2154,0.1,0.2,272.0,0.016,1681843562.91
2155,0.0,0.0,272.0,0.016,1681843562.99
2156,0.1,0.2,272.0,0.016,1681843563.07
2157,0.1,0.3,272.0,0.016,1681843563.15
2158,0.0,0.3,272.0,0.016,1681843563.23
2159,-0.2,0.7,272.0,0.016,1681843563.31
2160,-0.8,2.1,273.0,0.016,1681843563.39
2161,-1.7,4.9,276.0,0.016,1681843563.47
2162,-3.6,4.5,280.0,0.016,1681843563.55
2163,-7.2,5.5,287.0,0.016,1681843563.63
2164,-11.8,6.1,293.0,0.016,1681843563.71
2165,-15.0,8.2,297.0,0.016,1681843563.79
2166,-18.5,10.4,299.0,0.016,1681843563.87
2167,-21.6,12.3,302.0,0.016,1681843563.95
2168,-26.7,14.5,304.0,0.016,1681843564.03
2169,-29.2,17.6,307.0,0.016,1681843564.11
2170,-30.9,18.8,307.0,0.016,1681843564.19
2171,-33.4,20.0,308.0,0.016,1681843564.27
2172,,,,,
2173,,,,,
2174,,,,,
2175,150.0,150.0,1500.0,0.016,1681843564.40
2176,-30.7,-0.1,0.0,0.016,1681843564.48
2177,-18.4,-27.3,357.0,0.016,1681843564.56
2178,-31.8,21.4,317.0,0.015,1681843564.64
2179,-18.7,21.3,324.0,0.016,1681843564.72
2180,-13.3,23.0,329.0,0.016,1681843564.80
2181,-10.7,19.8,331.0,0.016,1681843564.88
2182,-12.1,19.9,334.0,0.016,1681843564.96
2183,-11.9,20.1,337.0,0.016,1681843565.04
2184,-12.5,19.1,339.0,0.016,1681843565.12
2185,-13.4,17.9,340.0,0.016,1681843565.20
2186,-13.4,16.8,341.0,0.016,1681843565.28
2187,-13.8,16.2,342.0,0.016,1681843565.36
2188,-13.9,15.1,343.0,0.016,1681843565.44
2189,-13.9,14.4,343.0,0.016,1681843565.52
2190,-15.1,13.6,342.0,0.016,1681843565.60
2191,,,,,
2192,150.0,150.0,1500.0,0.016,1681843565.68
2193,-37.4,-0.1,0.0,0.016,1681843565.76
2194,-16.7,14.1,344.0,0.016,1681843565.84
2195,-16.8,13.8,345.0,0.016,1681843565.92
2196,-15.7,12.6,346.0,0.016,1681843566.00
2197,-14.1,10.9,347.0,0.016,1681843566.08
2198,-12.3,9.4,347.0,0.016,1681843566.16
2199,-8.5,9.8,347.0,0.016,1681843566.24
2200,-0.7,9.8,347.0,0.016,1681843566.32
2201,4.0,11.2,346.0,0.016,1681843566.40
2202,5.4,11.7,347.0,0.016,1681843566.48
2203,6.5,11.4,347.0,0.016,1681843566.56
2204,7.5,11.2,347.0,0.016,1681843566.64
2205,8.0,12.1,347.0,0.016,1681843566.72
2206,9.7,14.6,346.0,0.016,1681843566.80
2207,11.6,17.0,345.0,0.016,1681843566.88
2208,12.4,17.1,342.0,0.016,1681843566.96
2209,13.7,17.7,340.0,0.016,1681843567.04
2210,,,,,
2211,,,,,
2212,-38.2,-0.1,0.0,0.016,1681843567.15
2213,-10.6,13.3,452.0,0.016,1681843567.23
2214,13.2,2.3,343.0,0.015,1681843567.31
2215,8.9,2.1,346.0,0.016,1681843567.39
2216,6.1,0.4,348.0,0.016,1681843567.47
2217,2.3,-4.3,350.0,0.016,1681843567.55
2218,0.9,-9.5,350.0,0.016,1681843567.63
2219,2.5,-8.6,350.0,0.016,1681843567.71
2220,2.6,-13.0,351.0,0.016,1681843567.79
2221,9.0,-22.1,0.0,0.016,1681843567.87
2222,9.0,-11.9,5.0,0.016,1681843567.95
2223,5.8,-13.4,8.0,0.016,1681843568.03
2224,3.9,-22.1,8.0,0.016,1681843568.11
2225,0.0,-27.7,4.0,0.016,1681843568.19
2226,-2.3,-32.7,359.0,0.016,1681843568.27
2227,-5.1,-34.0,345.0,0.016,1681843568.35
2228,-6.3,-36.6,344.0,0.016,1681843568.43
2229,-37.4,-0.1,0.0,0.015,1681843568.49
2230,-4.9,-26.0,343.0,0.016,1681843568.57
2231,-4.8,-23.1,344.0,0.016,1681843568.65
2232,-3.8,-7.9,342.0,0.016,1681843568.73
2233,-5.4,2.9,339.0,0.016,1681843568.81
2234,-6.1,2.1,339.0,0.016,1681843568.89
2235,-7.3,2.5,340.0,0.016,1681843568.97
2236,-7.8,3.5,341.0,0.016,1681843569.05
2237,-7.8,5.8,343.0,0.016,1681843569.13
2238,-7.5,6.4,344.0,0.016,1681843569.21
2239,-7.8,4.7,343.0,0.016,1681843569.29
2240,-9.0,2.8,340.0,0.016,1681843569.37
2241,-9.1,1.3,340.0,0.016,1681843569.45
2242,-9.3,1.2,338.0,0.016,1681843569.53
2243,-9.3,2.5,338.0,0.016,1681843569.61
2244,-9.3,2.5,337.0,0.016,1681843569.69
2245,-9.5,2.1,337.0,0.016,1681843569.77
2246,-9.4,2.5,336.0,0.015,1681843569.85
2247,-9.4,2.3,336.0,0.016,1681843569.93
2248,-32.4,-0.1,0.0,0.0,1681843570.00
2249,-9.4,2.2,337.0,0.016,1681843570.08
2250,-9.4,2.3,337.0,0.016,1681843570.16
2251,-9.4,2.3,337.0,0.016,1681843570.24
2252,-9.4,2.3,337.0,0.016,1681843570.32
2253,-9.4,2.3,337.0,0.016,1681843570.40
2254,-9.4,2.3,337.0,0.016,1681843570.48
2255,-9.4,2.3,338.0,0.016,1681843570.56
2256,-9.4,2.3,338.0,0.016,1681843570.64
2257,-9.4,2.3,338.0,0.016,1681843570.72
2258,-9.4,2.3,338.0,0.016,1681843570.80
2259,-9.4,2.4,338.0,0.016,1681843570.88
2260,-9.4,2.4,338.0,0.016,1681843570.96
2261,-9.4,2.4,338.0,0.016,1681843571.04
2262,-9.4,2.4,338.0,0.016,1681843571.12
2263,-9.4,2.4,339.0,0.016,1681843571.20
2264,-9.4,2.4,339.0,0.016,1681843571.28
2265,-9.4,2.4,339.0,0.016,1681843571.36
2266,-9.4,2.4,339.0,0.016,1681843571.44
2267,,,,,
2268,,,,,
2269,-9.4,2.4,339.0,0.016,1681843571.63
2270,-9.4,2.4,340.0,0.016,1681843571.71
2271,-9.4,2.4,340.0,0.016,1681843571.79
2272,-9.4,2.4,340.0,0.016,1681843571.87
2273,-9.4,2.4,340.0,0.016,1681843571.95
2274,-9.4,2.4,340.0,0.016,1681843572.03
2275,-9.4,2.4,340.0,0.016,1681843572.11
2276,-9.4,2.4,340.0,0.016,1681843572.19
2277,-9.4,2.4,341.0,0.016,1681843572.27
2278,-9.4,2.4,341.0,0.016,1681843572.35
2279,-9.4,2.4,341.0,0.016,1681843572.43
2280,-9.4,2.4,341.0,0.016,1681843572.51
2281,-9.4,2.4,341.0,0.016,1681843572.59
2282,-9.4,2.4,341.0,0.016,1681843572.67
2283,-9.4,2.4,341.0,0.016,1681843572.75
2284,-9.4,2.4,342.0,0.016,1681843572.83
2285,-9.4,2.4,342.0,0.016,1681843572.91
2286,,,,,
2287,-9.4,2.4,342.0,0.016,1681843573.07
2288,-9.4,2.4,342.0,0.016,1681843573.15
2289,-9.4,2.4,342.0,0.016,1681843573.23
2290,-9.4,2.4,342.0,0.016,1681843573.31
2291,-9.4,2.4,343.0,0.016,1681843573.39
2292,-9.4,2.4,343.0,0.016,1681843573.47
2293,-9.4,2.4,343.0,0.016,1681843573.55
2294,-9.4,2.4,343.0,0.016,1681843573.63
2295,-9.4,2.4,343.0,0.016,1681843573.71
2296,-9.4,2.4,343.0,0.016,1681843573.79
2297,-9.4,2.4,343.0,0.016,1681843573.87
2298,-9.4,2.4,343.0,0.016,1681843573.95
2299,-9.4,2.4,344.0,0.016,1681843574.03
2300,-9.4,2.4,344.0,0.016,1681843574.11
2301,-9.4,2.4,344.0,0.016,1681843574.19
2302,-9.4,2.4,344.0,0.016,1681843574.27
2303,-9.4,2.4,344.0,0.016,1681843574.35
2304,-9.4,2.4,344.0,0.016,1681843574.43
2305,-9.4,2.4,344.0,0.016,1681843574.51
2306,,,,,
2307,,,,,
2308,-1.8,-8.2,487.0,0.0,1681843574.55
2309,-37.4,-0.1,0.0,0.015,1681843574.62
2310,-1.7,-8.1,485.0,0.016,1681843574.70
2311,-9.4,2.4,345.0,0.016,1681843574.78
2312,,,,,
2313,-9.4,2.4,345.0,0.016,1681843574.94
2314,-9.4,2.3,345.0,0.016,1681843575.02
2315,-9.4,2.3,346.0,0.016,1681843575.10
2316,-9.4,2.4,346.0,0.016,1681843575.18
2317,-9.4,2.4,346.0,0.016,1681843575.26
2318,-9.4,2.4,346.0,0.016,1681843575.34
2319,-9.4,2.4,346.0,0.016,1681843575.42
2320,-9.4,2.4,346.0,0.016,1681843575.50
2321,-9.4,2.4,346.0,0.015,1681843575.58
2322,-9.4,2.3,347.0,0.016,1681843575.66
2323,-9.4,2.3,347.0,0.016,1681843575.74
2324,-9.4,2.3,347.0,0.016,1681843575.82
2325,,,,,
2326,-9.4,2.4,347.0,0.016,1681843575.89
2327,,,,,
2328,-9.4,2.3,347.0,0.016,1681843576.05
2329,-9.4,2.3,347.0,0.016,1681843576.13
2330,-9.4,2.4,347.0,0.016,1681843576.21
2331,-9.4,2.3,348.0,0.016,1681843576.29
2332,-9.4,2.3,348.0,0.016,1681843576.37
2333,-9.4,2.4,348.0,0.016,1681843576.45
2334,-9.4,2.4,348.0,0.016,1681843576.53
2335,-9.4,2.4,348.0,0.016,1681843576.61
2336,-9.4,2.4,348.0,0.016,1681843576.69
2337,-9.4,2.4,348.0,0.016,1681843576.77
2338,-9.4,2.4,349.0,0.016,1681843576.85
2339,-9.4,2.4,349.0,0.016,1681843576.93
2340,-9.4,2.3,349.0,0.016,1681843577.01
2341,-9.4,2.4,349.0,0.016,1681843577.09
2342,-9.4,2.4,349.0,0.016,1681843577.17
2343,-9.4,2.4,349.0,0.016,1681843577.25
2344,,,,,
2345,,,,,
2346,-27.3,-0.1,0.0,0.016,1681843577.36
2347,-1.7,-8.2,484.0,0.016,1681843577.44
2348,-9.4,2.4,350.0,0.015,1681843577.52
2349,-9.4,2.4,350.0,0.016,1681843577.60
2350,-9.4,2.4,350.0,0.016,1681843577.68
2351,-9.4,2.4,350.0,0.016,1681843577.76
2352,-9.4,2.3,350.0,0.016,1681843577.84
2353,-9.4,2.3,351.0,0.016,1681843577.92
2354,-9.4,2.3,351.0,0.016,1681843578.00
2355,-9.4,2.3,351.0,0.016,1681843578.08
2356,-9.4,2.4,351.0,0.016,1681843578.16
2357,-9.4,2.3,351.0,0.016,1681843578.24
2358,-9.4,2.4,351.0,0.016,1681843578.32
2359,-9.4,2.3,351.0,0.016,1681843578.40
2360,-9.4,2.4,351.0,0.016,1681843578.48
2361,-9.4,2.4,352.0,0.016,1681843578.56
2362,-9.4,2.3,352.0,0.016,1681843578.64
2363,-31.5,-0.1,0.0,0.014,1681843578.70
2364,-9.4,2.4,352.0,0.016,1681843578.78
2365,-9.4,2.3,352.0,0.015,1681843578.86
2366,-9.4,2.3,352.0,0.015,1681843578.94
2367,-9.4,2.3,352.0,0.015,1681843579.02
2368,-9.4,2.3,353.0,0.016,1681843579.10
2369,-9.4,2.3,353.0,0.016,1681843579.18
2370,-9.4,2.3,353.0,0.016,1681843579.26
2371,-9.4,2.3,353.0,0.016,1681843579.34
2372,-9.4,2.3,353.0,0.016,1681843579.42
2373,-9.4,2.3,353.0,0.016,1681843579.50
2374,-9.4,2.4,353.0,0.015,1681843579.58
2375,-9.4,2.4,354.0,0.015,1681843579.66
2376,-9.4,2.3,354.0,0.015,1681843579.74
2377,-9.4,2.3,354.0,0.015,1681843579.82
2378,-9.4,2.3,354.0,0.015,1681843579.90
2379,-9.4,2.4,354.0,0.015,1681843579.98
2380,-9.4,2.4,354.0,0.015,1681843580.06
2381,-9.4,2.3,354.0,0.015,1681843580.14
2382,-33.2,-0.1,0.0,0.001,1681843580.21
2383,-9.4,2.3,355.0,0.015,1681843580.28
2384,-9.4,2.3,355.0,0.015,1681843580.36
2385,-9.4,2.3,355.0,0.015,1681843580.44
2386,-9.4,2.3,355.0,0.015,1681843580.52
2387,-9.4,2.3,355.0,0.015,1681843580.60
2388,-9.4,2.3,355.0,0.015,1681843580.68
2389,-9.4,2.3,356.0,0.015,1681843580.76
2390,-9.4,2.4,356.0,0.015,1681843580.84
2391,-9.4,2.4,356.0,0.015,1681843580.92
2392,-9.4,2.3,356.0,0.015,1681843581.00
2393,-9.4,2.4,356.0,0.015,1681843581.08
2394,-9.4,2.3,356.0,0.015,1681843581.16
2395,-9.4,2.3,356.0,0.015,1681843581.24
2396,-9.4,2.4,357.0,0.015,1681843581.32
2397,-9.4,2.4,357.0,0.015,1681843581.40
2398,-9.4,2.4,357.0,0.015,1681843581.48
2399,-9.4,2.4,357.0,0.015,1681843581.56
2400,-9.4,2.4,357.0,0.015,1681843581.64
2401,,,,,
2402,150.0,150.0,1500.0,0.012,1681843581.74
2403,-33.2,-0.1,0.0,0.015,1681843581.82
2404,-9.4,2.3,358.0,0.015,1681843581.90
2405,-9.4,2.3,358.0,0.015,1681843581.98
2406,-9.4,2.4,358.0,0.015,1681843582.06
2407,-9.4,2.3,358.0,0.015,1681843582.14
2408,-9.4,2.3,358.0,0.015,1681843582.22
2409,-9.4,2.3,358.0,0.015,1681843582.30
2410,-9.4,2.3,358.0,0.015,1681843582.38
2411,-9.4,2.4,359.0,0.015,1681843582.46
2412,-9.4,2.3,359.0,0.015,1681843582.54
2413,-9.4,2.3,359.0,0.015,1681843582.62
2414,-9.4,2.4,359.0,0.015,1681843582.70
2415,-9.4,2.3,359.0,0.015,1681843582.78
2416,-9.4,2.3,359.0,0.015,1681843582.86
2417,-9.4,2.3,359.0,0.015,1681843582.94
2418,-9.4,2.3,359.0,0.015,1681843583.02
2419,-9.4,2.3,0.0,0.015,1681843583.10
2420,,,,,
2421,-9.4,2.3,0.0,0.015,1681843583.26
2422,-9.4,2.4,0.0,0.016,1681843583.34
2423,-9.4,2.3,0.0,0.016,1681843583.42
2424,-9.4,2.3,0.0,0.016,1681843583.50
2425,-9.4,2.3,0.0,0.016,1681843583.58
2426,-9.4,2.3,1.0,0.016,1681843583.66
2427,-9.4,2.3,1.0,0.016,1681843583.74
2428,-9.4,2.3,1.0,0.016,1681843583.82
2429,-9.4,2.3,1.0,0.016,1681843583.90
2430,-9.4,2.3,1.0,0.016,1681843583.98
2431,-9.4,2.3,1.0,0.016,1681843584.06
2432,-9.4,2.3,1.0,0.016,1681843584.14
2433,-9.4,2.3,2.0,0.016,1681843584.22
2434,-9.4,2.3,2.0,0.015,1681843584.30
2435,-9.4,2.3,2.0,0.015,1681843584.38
2436,-9.4,2.3,2.0,0.015,1681843584.46
2437,-9.4,2.3,2.0,0.016,1681843584.54
2438,-9.4,2.3,2.0,0.016,1681843584.62
2439,-9.4,2.3,2.0,0.016,1681843584.70
2440,,,,,
2441,,,,,
2442,-1.8,-8.2,483.0,0.0,1681843584.75
2443,-29.0,-0.1,0.0,0.015,1681843584.81
2444,-1.8,-8.1,485.0,0.016,1681843584.89
2445,-9.4,2.3,3.0,0.016,1681843584.97
2446,,,,,
2447,-9.4,2.3,3.0,0.015,1681843585.13
2448,-9.4,2.3,3.0,0.015,1681843585.21
2449,-9.4,2.3,4.0,0.015,1681843585.29
2450,-9.4,2.3,4.0,0.016,1681843585.37
2451,-9.4,2.3,4.0,0.016,1681843585.45
2452,-9.4,2.3,4.0,0.016,1681843585.53
2453,-9.4,2.3,4.0,0.016,1681843585.61
2454,-9.4,2.3,4.0,0.016,1681843585.69
2455,-9.4,2.3,4.0,0.016,1681843585.77
2456,-9.4,2.3,4.0,0.016,1681843585.85
2457,-9.4,2.3,5.0,0.016,1681843585.93
2458,-9.4,2.3,5.0,0.016,1681843586.01
2459,,,,,
2460,,,,,
2461,150.0,150.0,1500.0,0.016,1681843586.14
2462,-31.5,-0.1,0.0,0.015,1681843586.22
2463,-9.4,2.3,5.0,0.015,1681843586.30
2464,-9.4,2.3,5.0,0.015,1681843586.38
2465,-9.4,2.4,6.0,0.015,1681843586.46
2466,-9.4,2.4,6.0,0.015,1681843586.54
2467,-9.4,2.4,6.0,0.015,1681843586.62
2468,-9.4,2.4,6.0,0.016,1681843586.70
2469,-9.4,2.3,6.0,0.016,1681843586.78
2470,-9.4,2.3,6.0,0.016,1681843586.86
2471,-9.4,2.3,6.0,0.016,1681843586.94
2472,-9.4,2.3,7.0,0.016,1681843587.02
2473,-9.4,2.3,7.0,0.016,1681843587.10
2474,-9.4,2.3,7.0,0.015,1681843587.18
2475,-9.4,2.3,7.0,0.015,1681843587.26
2476,-9.4,2.3,7.0,0.015,1681843587.34
2477,-9.4,2.3,7.0,0.014,1681843587.42
2478,,,,,
2479,,,,,
2480,,,,,
2481,150.0,150.0,1500.0,0.015,1681843587.61
2482,-35.7,-0.1,0.0,0.015,1681843587.69
2483,-9.4,2.3,8.0,0.015,1681843587.77
2484,-9.4,2.3,8.0,0.015,1681843587.85
2485,-9.4,2.3,8.0,0.015,1681843587.93
2486,-9.4,2.3,8.0,0.016,1681843588.01
2487,-9.4,2.3,8.0,0.015,1681843588.09
2488,-9.4,2.3,9.0,0.015,1681843588.17
2489,-9.4,2.3,9.0,0.015,1681843588.25
2490,-9.4,2.3,9.0,0.015,1681843588.33
2491,-9.4,2.3,9.0,0.015,1681843588.41
2492,-9.4,2.3,9.0,0.016,1681843588.49
2493,-9.4,2.3,9.0,0.015,1681843588.57
2494,-9.4,2.3,9.0,0.016,1681843588.65
2495,-9.4,2.3,10.0,0.016,1681843588.73
2496,-9.4,2.3,10.0,0.015,1681843588.81
2497,-36.5,-0.1,0.0,0.013,1681843588.88
2498,-9.4,2.3,10.0,0.016,1681843588.96
2499,-9.4,2.3,10.0,0.015,1681843589.04
2500,-9.4,2.3,10.0,0.016,1681843589.12
2501,-9.4,2.3,10.0,0.016,1681843589.20
2502,-9.4,2.3,11.0,0.016,1681843589.28
2503,-9.4,2.3,11.0,0.016,1681843589.36
2504,-9.4,2.3,11.0,0.015,1681843589.44
2505,-9.4,2.3,11.0,0.016,1681843589.52
2506,-9.4,2.3,11.0,0.016,1681843589.60
2507,-9.4,2.3,11.0,0.016,1681843589.68
2508,-9.4,2.3,11.0,0.016,1681843589.76
2509,-9.4,2.3,12.0,0.014,1681843589.84
2510,-9.4,2.3,12.0,0.016,1681843589.92
2511,-9.4,2.3,12.0,0.015,1681843590.00
2512,-9.4,2.3,12.0,0.015,1681843590.08
2513,-9.4,2.3,12.0,0.015,1681843590.16
2514,-9.4,2.3,12.0,0.015,1681843590.24
2515,-9.4,2.3,12.0,0.015,1681843590.32
2516,-24.0,-0.1,0.0,0.0,1681843590.38
2517,-9.4,2.3,13.0,0.015,1681843590.46
2518,-9.4,2.3,13.0,0.016,1681843590.54
2519,-9.4,2.3,13.0,0.015,1681843590.62
2520,-9.4,2.3,13.0,0.015,1681843590.70
2521,-9.4,2.3,13.0,0.015,1681843590.78
2522,-9.4,2.3,13.0,0.016,1681843590.86
2523,-9.4,2.3,13.0,0.016,1681843590.94
2524,-9.4,2.3,14.0,0.016,1681843591.02
2525,-9.4,2.3,14.0,0.016,1681843591.10
2526,-9.4,2.3,14.0,0.016,1681843591.18
2527,-9.4,2.3,14.0,0.016,1681843591.26
2528,-9.4,2.3,14.0,0.016,1681843591.34
2529,-9.4,2.3,14.0,0.016,1681843591.42
2530,-9.4,2.3,14.0,0.016,1681843591.50
2531,-9.4,2.3,15.0,0.016,1681843591.58
2532,-9.4,2.3,15.0,0.016,1681843591.66
2533,-9.4,2.3,15.0,0.016,1681843591.74
2534,-9.4,2.3,15.0,0.016,1681843591.82
2535,,,,,
2536,150.0,150.0,1500.0,0.011,1681843591.92
2537,-29.0,-0.1,0.0,0.015,1681843592.00
2538,-9.4,2.3,16.0,0.015,1681843592.08
2539,-9.4,2.3,16.0,0.015,1681843592.16
2540,-9.4,2.3,16.0,0.015,1681843592.24
2541,-9.4,2.3,16.0,0.015,1681843592.32
2542,-9.4,2.3,16.0,0.015,1681843592.40
2543,-9.4,2.3,16.0,0.016,1681843592.48
2544,-9.4,2.3,16.0,0.016,1681843592.56
2545,-9.4,2.3,16.0,0.015,1681843592.64
2546,-9.4,2.3,17.0,0.016,1681843592.72
2547,-9.5,2.2,17.0,0.016,1681843592.80
2548,-9.6,1.3,16.0,0.016,1681843592.88
2549,-9.6,1.5,15.0,0.016,1681843592.96
2550,-9.6,1.8,16.0,0.016,1681843593.04
2551,-9.3,2.0,16.0,0.016,1681843593.12
2552,-9.3,1.0,17.0,0.016,1681843593.20
2553,-9.3,0.4,18.0,0.016,1681843593.28
2554,,,,,
2555,,,,,
2556,-8.8,7.2,20.0,0.016,1681843593.49
2557,-9.3,3.6,16.0,0.016,1681843593.57
2558,-9.9,2.3,15.0,0.015,1681843593.65
2559,-8.9,2.5,14.0,0.015,1681843593.73
2560,-9.0,3.4,12.0,0.015,1681843593.81
2561,-8.0,2.4,14.0,0.015,1681843593.89
2562,-6.0,2.6,23.0,0.016,1681843593.97
2563,-14.4,17.0,27.0,0.016,1681843594.05
2564,-21.1,20.5,26.0,0.016,1681843594.13
2565,-17.5,16.2,18.0,0.016,1681843594.21
2566,-14.0,-6.4,9.0,0.016,1681843594.29
2567,-4.5,-27.6,8.0,0.016,1681843594.37
2568,-14.1,-11.1,9.0,0.016,1681843594.45
2569,-15.9,5.6,14.0,0.016,1681843594.53
2570,-12.9,16.3,17.0,0.015,1681843594.61
2571,-12.7,15.9,14.0,0.015,1681843594.68
2572,-8.3,18.6,7.0,0.015,1681843594.76
2573,-7.3,14.7,2.0,0.015,1681843594.84
2574,,,,,
2575,,,,,
2576,,,,,
2577,,,,,
2578,150.0,150.0,1500.0,0.015,1681843595.02
2579,-28.2,-0.1,0.0,0.015,1681843595.10
2580,-16.9,-9.9,492.0,0.015,1681843595.18
2581,-7.8,20.5,347.0,0.015,1681843595.26
2582,-8.8,17.2,345.0,0.016,1681843595.34
2583,-9.2,19.7,345.0,0.015,1681843595.42
2584,-12.3,22.7,350.0,0.015,1681843595.50
2585,-11.2,23.1,347.0,0.015,1681843595.58
2586,-11.7,19.8,349.0,0.016,1681843595.66
2587,-13.8,12.9,352.0,0.016,1681843595.74
