,ax,ay,az,gx,gy,gz,mx,my,mz,elapsed,timestamp
1690,56.0,19.0,512.0,171.0,181.0,-298.0,0.0,0.0,0.0,0.015,1681843527.66
1691,101.0,6.0,500.0,-61.0,6.0,-453.0,0.0,0.0,0.0,0.015,1681843527.74
1692,95.0,32.0,484.0,25.0,9.0,-447.0,0.0,0.0,0.0,0.015,1681843527.82
1693,,,,,,,,,,,
1694,73.0,50.0,475.0,-293.0,173.0,-490.0,0.0,0.0,0.0,0.015,1681843527.95
1695,88.0,31.0,481.0,-153.0,226.0,-482.0,0.0,0.0,0.0,0.015,1681843528.03
1696,87.0,29.0,482.0,-68.0,193.0,-493.0,0.0,0.0,0.0,0.015,1681843528.11
1697,107.0,21.0,467.0,-79.0,134.0,-448.0,0.0,0.0,0.0,0.015,1681843528.19
1698,80.0,33.0,494.0,61.0,121.0,-351.0,0.0,0.0,0.0,0.015,1681843528.27
1699,68.0,44.0,487.0,130.0,25.0,-445.0,0.0,0.0,0.0,0.015,1681843528.35
1700,84.0,44.0,497.0,109.0,80.0,-395.0,0.0,0.0,0.0,0.015,1681843528.43
1701,86.0,45.0,517.0,-43.0,72.0,-425.0,0.0,0.0,0.0,0.015,1681843528.51
1702,74.0,36.0,499.0,-81.0,67.0,-376.0,0.0,0.0,0.0,0.015,1681843528.59
1703,62.0,42.0,483.0,40.0,-58.0,-296.0,0.0,0.0,0.0,0.015,1681843528.67
1704,57.0,38.0,497.0,30.0,-42.0,-288.0,0.0,0.0,0.0,0.015,1681843528.75
1705,61.0,60.0,492.0,-26.0,-19.0,-320.0,0.0,0.0,0.0,0.015,1681843528.83
1706,77.0,61.0,467.0,52.0,-77.0,-321.0,0.0,0.0,0.0,0.015,1681843528.91
1707,65.0,83.0,442.0,181.0,-218.0,-295.0,0.0,0.0,0.0,0.015,1681843528.99
1708,66.0,80.0,473.0,221.0,-26.0,-236.0,0.0,0.0,0.0,0.015,1681843529.07
1709,68.0,81.0,499.0,70.0,81.0,-313.0,0.0,0.0,0.0,0.015,1681843529.15
1710,101.0,88.0,486.0,119.0,1.0,-280.0,0.0,0.0,0.0,0.015,1681843529.23
1711,106.0,84.0,491.0,211.0,-60.0,-184.0,0.0,0.0,0.0,0.015,1681843529.31
1712,104.0,87.0,501.0,18.0,-10.0,-160.0,0.0,0.0,0.0,0.015,1681843529.37
1713,88.0,83.0,510.0,83.0,-24.0,-109.0,0.0,0.0,0.0,0.015,1681843529.45
1714,80.0,90.0,506.0,-54.0,-7.0,-95.0,0.0,0.0,0.0,0.015,1681843529.53
1715,70.0,96.0,488.0,-83.0,269.0,-143.0,0.0,0.0,0.0,0.015,1681843529.61
1716,65.0,101.0,472.0,-64.0,-27.0,-109.0,0.0,0.0,0.0,0.016,1681843529.69
1717,72.0,91.0,474.0,-1.0,-18.0,-49.0,0.0,0.0,0.0,0.016,1681843529.77
1718,77.0,92.0,478.0,-46.0,53.0,-63.0,0.0,0.0,0.0,0.016,1681843529.85
1719,78.0,83.0,475.0,7.0,45.0,-17.0,0.0,0.0,0.0,0.016,1681843529.93
1720,65.0,84.0,485.0,22.0,28.0,16.0,0.0,0.0,0.0,0.015,1681843530.01
1721,67.0,77.0,504.0,-36.0,22.0,-13.0,0.0,0.0,0.0,0.016,1681843530.09
1722,73.0,80.0,499.0,-28.0,66.0,-14.0,0.0,0.0,0.0,0.016,1681843530.17
1723,70.0,76.0,494.0,-37.0,1.0,-41.0,0.0,0.0,0.0,0.015,1681843530.25
1724,67.0,82.0,477.0,-184.0,1.0,-79.0,0.0,0.0,0.0,0.015,1681843530.33
1725,63.0,67.0,499.0,-462.0,80.0,-86.0,0.0,0.0,0.0,0.016,1681843530.41
1726,48.0,19.0,503.0,-948.0,577.0,-184.0,0.0,0.0,0.0,0.016,1681843530.49
1727,39.0,15.0,474.0,-144.0,495.0,-485.0,0.0,0.0,0.0,0.016,1681843530.57
1728,15.0,7.0,471.0,-380.0,-235.0,-236.0,0.0,0.0,0.0,0.016,1681843530.65
1729,26.0,-12.0,482.0,-217.0,-114.0,-94.0,0.0,0.0,0.0,0.016,1681843530.73
1730,24.0,-15.0,483.0,-54.0,-6.0,-36.0,0.0,0.0,0.0,0.016,1681843530.81
1731,,,,,,,,,,,
1732,,,,,,,,,,,
1733,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843530.99
1734,8.0,-14.0,510.0,-138.0,-22.0,-50.0,0.0,0.0,0.0,0.015,1681843531.07
1735,22.0,-17.0,498.0,-59.0,49.0,0.0,0.0,0.0,0.0,0.016,1681843531.15
1736,37.0,-16.0,494.0,48.0,30.0,11.0,0.0,0.0,0.0,0.015,1681843531.23
1737,19.0,-9.0,492.0,67.0,26.0,6.0,0.0,0.0,0.0,0.016,1681843531.31
1738,1.0,-8.0,493.0,21.0,-18.0,-21.0,0.0,0.0,0.0,0.015,1681843531.39
1739,11.0,-13.0,500.0,-19.0,15.0,-7.0,0.0,0.0,0.0,0.015,1681843531.47
1740,9.0,-11.0,504.0,65.0,34.0,-9.0,0.0,0.0,0.0,0.016,1681843531.55
1741,17.0,-11.0,496.0,-9.0,30.0,-17.0,0.0,0.0,0.0,0.016,1681843531.63
1742,18.0,-9.0,494.0,-19.0,24.0,-15.0,0.0,0.0,0.0,0.015,1681843531.71
1743,15.0,-5.0,492.0,-47.0,1.0,-40.0,0.0,0.0,0.0,0.016,1681843531.79
1744,17.0,-11.0,502.0,48.0,50.0,-17.0,0.0,0.0,0.0,0.015,1681843531.87
1745,15.0,-11.0,496.0,43.0,29.0,-12.0,0.0,0.0,0.0,0.016,1681843531.95
1746,3.0,-3.0,492.0,-2.0,-2.0,-67.0,0.0,0.0,0.0,0.015,1681843532.03
1747,18.0,1.0,492.0,10.0,101.0,38.0,0.0,0.0,0.0,0.016,1681843532.11
1748,27.0,-7.0,494.0,275.0,187.0,27.0,0.0,0.0,0.0,0.016,1681843532.19
1749,13.0,-10.0,525.0,142.0,111.0,-14.0,0.0,0.0,0.0,0.015,1681843532.27
1750,,,,,,,,,,,
1751,,,,,,,,,,,
1752,,,,,,,,,,,
1753,,,,,,,,,,,
1754,,,,,,,,,,,
1755,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843532.49
1756,,,,,,,,,,,
1757,-3.0,-81.0,550.0,-1396.0,344.0,-96.0,0.0,0.0,0.0,0.015,1681843532.65
1758,,,,,,,,,,,
1759,-13.0,-215.0,437.0,-1213.0,-49.0,-382.0,0.0,0.0,0.0,0.016,1681843532.81
1760,-10.0,-252.0,406.0,-1445.0,-153.0,-413.0,0.0,0.0,0.0,0.015,1681843532.89
1761,11.0,-288.0,298.0,-1047.0,-209.0,-305.0,0.0,0.0,0.0,0.015,1681843532.97
1762,7.0,-313.0,295.0,-884.0,-160.0,-358.0,0.0,0.0,0.0,0.015,1681843533.05
1763,43.0,-354.0,314.0,-958.0,119.0,-130.0,0.0,0.0,0.0,0.016,1681843533.13
1764,43.0,-369.0,277.0,-709.0,60.0,-122.0,0.0,0.0,0.0,0.016,1681843533.21
1765,59.0,-401.0,224.0,-653.0,124.0,-103.0,0.0,0.0,0.0,0.015,1681843533.29
1766,39.0,-420.0,204.0,-568.0,259.0,-99.0,0.0,0.0,0.0,0.016,1681843533.37
1767,18.0,-439.0,197.0,-499.0,361.0,-211.0,0.0,0.0,0.0,0.015,1681843533.45
1768,25.0,-437.0,172.0,-360.0,53.0,-276.0,0.0,0.0,0.0,0.016,1681843533.53
1769,,,,,,,,,,,
1770,,,,,,,,,,,
1771,,,,,,,,,,,
1772,,,,,,,,,,,
1773,,,,,,,,,,,
1774,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.014,1681843533.87
1775,64.0,-485.0,198.0,-205.0,264.0,388.0,0.0,0.0,0.0,0.015,1681843533.95
1776,53.0,-465.0,142.0,-242.0,37.0,22.0,0.0,0.0,0.0,0.016,1681843534.03
1777,70.0,-457.0,121.0,-191.0,9.0,-25.0,0.0,0.0,0.0,0.015,1681843534.11
1778,56.0,-450.0,112.0,-72.0,-20.0,-23.0,0.0,0.0,0.0,0.016,1681843534.19
1779,71.0,-469.0,111.0,-38.0,-30.0,-19.0,0.0,0.0,0.0,0.015,1681843534.27
1780,38.0,-478.0,129.0,-56.0,116.0,26.0,0.0,0.0,0.0,0.016,1681843534.35
1781,42.0,-488.0,137.0,-75.0,49.0,63.0,0.0,0.0,0.0,0.016,1681843534.43
1782,39.0,-485.0,120.0,-58.0,23.0,-20.0,0.0,0.0,0.0,0.016,1681843534.51
1783,58.0,-492.0,87.0,-94.0,17.0,-220.0,0.0,0.0,0.0,0.015,1681843534.59
1784,58.0,-483.0,134.0,162.0,218.0,130.0,0.0,0.0,0.0,0.015,1681843534.67
1785,79.0,-468.0,134.0,53.0,-162.0,-104.0,0.0,0.0,0.0,0.016,1681843534.75
1786,63.0,-477.0,160.0,-98.0,98.0,83.0,0.0,0.0,0.0,0.016,1681843534.83
1787,35.0,-483.0,124.0,-182.0,6.0,-40.0,0.0,0.0,0.0,0.016,1681843534.91
1788,,,,,,,,,,,
1789,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843535.04
1790,97.0,-457.0,90.0,116.0,-74.0,4.0,0.0,0.0,0.0,0.015,1681843535.12
1791,61.0,-458.0,104.0,104.0,139.0,79.0,0.0,0.0,0.0,0.016,1681843535.20
1792,36.0,-463.0,114.0,79.0,29.0,-36.0,0.0,0.0,0.0,0.016,1681843535.28
1793,68.0,-487.0,130.0,27.0,8.0,-28.0,0.0,0.0,0.0,0.016,1681843535.36
1794,60.0,-478.0,103.0,-18.0,-11.0,-9.0,0.0,0.0,0.0,0.015,1681843535.44
1795,56.0,-486.0,133.0,17.0,11.0,0.0,0.0,0.0,0.0,0.016,1681843535.52
1796,44.0,-477.0,120.0,-39.0,86.0,-79.0,0.0,0.0,0.0,0.015,1681843535.60
1797,82.0,-471.0,103.0,9.0,-22.0,-121.0,0.0,0.0,0.0,0.016,1681843535.68
1798,77.0,-479.0,110.0,9.0,86.0,55.0,0.0,0.0,0.0,0.016,1681843535.76
1799,44.0,-475.0,114.0,-41.0,44.0,-4.0,0.0,0.0,0.0,0.015,1681843535.84
1800,66.0,-476.0,107.0,-25.0,-15.0,-63.0,0.0,0.0,0.0,0.016,1681843535.92
1801,67.0,-478.0,101.0,3.0,-36.0,-22.0,0.0,0.0,0.0,0.016,1681843536.00
1802,58.0,-483.0,112.0,-2.0,33.0,3.0,0.0,0.0,0.0,0.016,1681843536.08
1803,55.0,-479.0,116.0,-69.0,113.0,-42.0,0.0,0.0,0.0,0.015,1681843536.16
1804,52.0,-472.0,84.0,-23.0,-57.0,-81.0,0.0,0.0,0.0,0.016,1681843536.24
1805,56.0,-478.0,107.0,36.0,29.0,0.0,0.0,0.0,0.0,0.016,1681843536.32
1806,57.0,-484.0,100.0,-98.0,-16.0,-68.0,0.0,0.0,0.0,0.016,1681843536.40
1807,,,,,,,,,,,
1808,,,,,,,,,,,
1809,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843536.57
1810,80.0,-453.0,73.0,400.0,-791.0,-303.0,0.0,0.0,0.0,0.015,1681843536.65
1811,39.0,-487.0,229.0,-262.0,-429.0,589.0,0.0,0.0,0.0,0.016,1681843536.73
1812,50.0,-445.0,77.0,111.0,-573.0,-7.0,0.0,0.0,0.0,0.015,1681843536.81
1813,104.0,-475.0,152.0,-490.0,-884.0,-466.0,0.0,0.0,0.0,0.015,1681843536.89
1814,153.0,-496.0,105.0,-1542.0,-1333.0,74.0,0.0,0.0,0.0,0.016,1681843536.97
1815,178.0,-486.0,11.0,-1071.0,-1420.0,629.0,0.0,0.0,0.0,0.015,1681843537.05
1816,135.0,-460.0,5.0,260.0,40.0,20.0,0.0,0.0,0.0,0.015,1681843537.13
1817,81.0,-444.0,20.0,-107.0,-202.0,-338.0,0.0,0.0,0.0,0.015,1681843537.21
1818,126.0,-471.0,38.0,-84.0,-308.0,-115.0,0.0,0.0,0.0,0.015,1681843537.29
1819,104.0,-457.0,45.0,615.0,-46.0,-24.0,0.0,0.0,0.0,0.015,1681843537.37
1820,111.0,-489.0,95.0,40.0,-166.0,228.0,0.0,0.0,0.0,0.015,1681843537.45
1821,124.0,-488.0,75.0,382.0,-61.0,1.0,0.0,0.0,0.0,0.015,1681843537.53
1822,99.0,-497.0,108.0,187.0,-23.0,306.0,0.0,0.0,0.0,0.016,1681843537.61
1823,104.0,-484.0,85.0,60.0,40.0,153.0,0.0,0.0,0.0,0.016,1681843537.69
1824,79.0,-478.0,97.0,64.0,-8.0,138.0,0.0,0.0,0.0,0.016,1681843537.77
1825,66.0,-475.0,91.0,-99.0,-65.0,-62.0,0.0,0.0,0.0,0.015,1681843537.85
1826,95.0,-474.0,85.0,30.0,-189.0,76.0,0.0,0.0,0.0,0.016,1681843537.93
1827,,,,,,,,,,,
1828,60.0,-477.0,81.0,-70.0,24.0,283.0,0.0,0.0,0.0,0.015,1681843538.06
1829,66.0,-482.0,74.0,18.0,-132.0,181.0,0.0,0.0,0.0,0.015,1681843538.14
1830,40.0,-465.0,63.0,648.0,-231.0,241.0,0.0,0.0,0.0,0.016,1681843538.22
1831,72.0,-493.0,106.0,71.0,9.0,11.0,0.0,0.0,0.0,0.016,1681843538.30
1832,42.0,-475.0,100.0,47.0,10.0,-74.0,0.0,0.0,0.0,0.015,1681843538.38
1833,61.0,-477.0,95.0,-2.0,96.0,-41.0,0.0,0.0,0.0,0.016,1681843538.46
1834,55.0,-475.0,90.0,3.0,91.0,-58.0,0.0,0.0,0.0,0.016,1681843538.54
1835,55.0,-471.0,85.0,54.0,-4.0,-68.0,0.0,0.0,0.0,0.016,1681843538.62
1836,51.0,-480.0,103.0,74.0,-4.0,-31.0,0.0,0.0,0.0,0.015,1681843538.70
1837,54.0,-481.0,111.0,73.0,30.0,65.0,0.0,0.0,0.0,0.015,1681843538.78
1838,64.0,-484.0,95.0,28.0,65.0,83.0,0.0,0.0,0.0,0.016,1681843538.86
1839,45.0,-477.0,113.0,-51.0,34.0,-69.0,0.0,0.0,0.0,0.016,1681843538.94
1840,60.0,-484.0,101.0,10.0,-48.0,-112.0,0.0,0.0,0.0,0.016,1681843539.02
1841,40.0,-478.0,110.0,16.0,15.0,-43.0,0.0,0.0,0.0,0.015,1681843539.10
1842,65.0,-485.0,93.0,98.0,21.0,65.0,0.0,0.0,0.0,0.016,1681843539.18
1843,52.0,-474.0,112.0,241.0,-48.0,-118.0,0.0,0.0,0.0,0.016,1681843539.26
1844,51.0,-481.0,127.0,14.0,57.0,-26.0,0.0,0.0,0.0,0.016,1681843539.34
1845,44.0,-471.0,122.0,196.0,-56.0,-2.0,0.0,0.0,0.0,0.015,1681843539.42
1846,29.0,-424.0,104.0,633.0,-2.0,-401.0,0.0,0.0,0.0,0.015,1681843539.49
1847,79.0,-457.0,224.0,3023.0,-467.0,728.0,0.0,0.0,0.0,0.016,1681843539.57
1848,73.0,-376.0,273.0,1551.0,39.0,479.0,0.0,0.0,0.0,0.016,1681843539.65
1849,81.0,-350.0,360.0,1253.0,-702.0,-185.0,0.0,0.0,0.0,0.015,1681843539.73
1850,79.0,-295.0,361.0,1329.0,-213.0,276.0,0.0,0.0,0.0,0.016,1681843539.81
1851,104.0,-270.0,333.0,351.0,-323.0,358.0,0.0,0.0,0.0,0.016,1681843539.89
1852,103.0,-270.0,364.0,1281.0,221.0,294.0,0.0,0.0,0.0,0.016,1681843539.97
1853,-3.0,-196.0,442.0,1198.0,606.0,416.0,0.0,0.0,0.0,0.015,1681843540.05
1854,13.0,-154.0,475.0,342.0,-178.0,393.0,0.0,0.0,0.0,0.015,1681843540.13
1855,24.0,-134.0,488.0,875.0,-93.0,-2.0,0.0,0.0,0.0,0.015,1681843540.21
1856,22.0,-70.0,487.0,754.0,-557.0,574.0,0.0,0.0,0.0,0.014,1681843540.29
1857,-72.0,-27.0,485.0,-95.0,-353.0,184.0,0.0,0.0,0.0,0.015,1681843540.37
1858,67.0,-80.0,494.0,219.0,-403.0,-566.0,0.0,0.0,0.0,0.016,1681843540.45
1859,68.0,-58.0,469.0,-95.0,725.0,-158.0,0.0,0.0,0.0,0.016,1681843540.53
1860,-11.0,-34.0,523.0,-491.0,817.0,-279.0,0.0,0.0,0.0,0.016,1681843540.61
1861,7.0,-70.0,505.0,-273.0,288.0,677.0,0.0,0.0,0.0,0.016,1681843540.69
1862,-33.0,-74.0,501.0,14.0,-139.0,421.0,0.0,0.0,0.0,0.016,1681843540.77
1863,-53.0,-139.0,428.0,49.0,-48.0,985.0,0.0,0.0,0.0,0.016,1681843540.85
1864,-8.0,-124.0,443.0,1461.0,521.0,233.0,0.0,0.0,0.0,0.016,1681843540.93
1865,-52.0,-70.0,451.0,756.0,782.0,26.0,0.0,0.0,0.0,0.016,1681843541.01
1866,58.0,-101.0,436.0,1480.0,-1392.0,1323.0,0.0,0.0,0.0,0.016,1681843541.09
1867,47.0,12.0,528.0,-74.0,308.0,-248.0,0.0,0.0,0.0,0.016,1681843541.17
1868,24.0,41.0,463.0,1013.0,-50.0,286.0,0.0,0.0,0.0,0.016,1681843541.25
1869,26.0,81.0,388.0,2877.0,543.0,-322.0,0.0,0.0,0.0,0.016,1681843541.33
1870,-48.0,121.0,307.0,2714.0,1012.0,-707.0,0.0,0.0,0.0,0.016,1681843541.41
1871,-30.0,196.0,418.0,1696.0,317.0,3.0,0.0,0.0,0.0,0.016,1681843541.49
1872,-69.0,369.0,420.0,980.0,244.0,13.0,0.0,0.0,0.0,0.016,1681843541.57
1873,-61.0,405.0,404.0,525.0,31.0,-108.0,0.0,0.0,0.0,0.016,1681843541.65
1874,-83.0,425.0,366.0,83.0,-4.0,-21.0,0.0,0.0,0.0,0.016,1681843541.73
1875,-58.0,390.0,375.0,-51.0,109.0,-70.0,0.0,0.0,0.0,0.016,1681843541.81
1876,-53.0,348.0,354.0,149.0,69.0,-54.0,0.0,0.0,0.0,0.016,1681843541.89
1877,-63.0,346.0,353.0,-99.0,82.0,53.0,0.0,0.0,0.0,0.016,1681843541.97
1878,-77.0,354.0,345.0,-121.0,38.0,22.0,0.0,0.0,0.0,0.016,1681843542.05
1879,-76.0,355.0,353.0,-164.0,-12.0,47.0,0.0,0.0,0.0,0.016,1681843542.13
1880,-67.0,349.0,370.0,-185.0,-2.0,-45.0,0.0,0.0,0.0,0.016,1681843542.21
1881,-71.0,354.0,373.0,21.0,-80.0,-91.0,0.0,0.0,0.0,0.016,1681843542.29
1882,-73.0,355.0,357.0,70.0,42.0,-72.0,0.0,0.0,0.0,0.016,1681843542.37
1883,-71.0,356.0,369.0,161.0,79.0,-78.0,0.0,0.0,0.0,0.016,1681843542.45
1884,,,,,,,,,,,
1885,,,,,,,,,,,
1886,,,,,,,,,,,
1887,,,,,,,,,,,
1888,-75.0,368.0,345.0,327.0,-144.0,-64.0,0.0,0.0,0.0,0.016,1681843542.59
1889,,,,,,,,,,,
1890,,,,,,,,,,,
1891,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843542.83
1892,,,,,,,,,,,
1893,-87.0,406.0,351.0,-238.0,212.0,-188.0,0.0,0.0,0.0,0.016,1681843542.99
1894,-88.0,385.0,349.0,-81.0,182.0,-171.0,0.0,0.0,0.0,0.015,1681843543.07
1895,-103.0,389.0,340.0,-48.0,81.0,-247.0,0.0,0.0,0.0,0.016,1681843543.15
1896,-119.0,367.0,304.0,-120.0,-13.0,-169.0,0.0,0.0,0.0,0.016,1681843543.23
1897,-125.0,367.0,319.0,-50.0,-6.0,-30.0,0.0,0.0,0.0,0.016,1681843543.31
1898,-119.0,359.0,324.0,-168.0,-36.0,-49.0,0.0,0.0,0.0,0.016,1681843543.39
1899,-122.0,374.0,343.0,-107.0,42.0,-62.0,0.0,0.0,0.0,0.015,1681843543.47
1900,-134.0,395.0,359.0,-258.0,35.0,-223.0,0.0,0.0,0.0,0.016,1681843543.55
1901,-128.0,350.0,359.0,-297.0,40.0,-220.0,0.0,0.0,0.0,0.016,1681843543.63
1902,-118.0,323.0,343.0,-301.0,-32.0,-190.0,0.0,0.0,0.0,0.016,1681843543.71
1903,,,,,,,,,,,
1904,,,,,,,,,,,
1905,-129.0,285.0,349.0,-376.0,-70.0,138.0,0.0,0.0,0.0,0.0,1681843543.80
1906,,,,,,,,,,,
1907,-119.0,271.0,379.0,75.0,45.0,29.0,0.0,0.0,0.0,0.016,1681843543.95
1908,,,,,,,,,,,
1909,-128.0,307.0,363.0,261.0,-152.0,-28.0,0.0,0.0,0.0,0.016,1681843544.11
1910,-111.0,330.0,406.0,-83.0,-155.0,-111.0,0.0,0.0,0.0,0.016,1681843544.19
1911,-110.0,320.0,384.0,-67.0,-103.0,-151.0,0.0,0.0,0.0,0.015,1681843544.27
1912,-115.0,311.0,386.0,-97.0,66.0,-145.0,0.0,0.0,0.0,0.015,1681843544.35
1913,-105.0,308.0,408.0,-8.0,48.0,-257.0,0.0,0.0,0.0,0.016,1681843544.43
1914,-114.0,294.0,393.0,-75.0,-60.0,-136.0,0.0,0.0,0.0,0.016,1681843544.51
1915,-117.0,272.0,384.0,-110.0,-132.0,12.0,0.0,0.0,0.0,0.016,1681843544.59
1916,-111.0,280.0,399.0,-106.0,39.0,0.0,0.0,0.0,0.0,0.016,1681843544.67
1917,-109.0,284.0,403.0,-78.0,-99.0,-102.0,0.0,0.0,0.0,0.016,1681843544.75
1918,-126.0,315.0,381.0,-475.0,-1660.0,-1330.0,0.0,0.0,0.0,0.016,1681843544.83
1919,3.0,185.0,485.0,-2519.0,-1646.0,1296.0,0.0,0.0,0.0,0.016,1681843544.91
1920,5.0,168.0,469.0,-691.0,-266.0,-181.0,0.0,0.0,0.0,0.016,1681843544.99
1921,42.0,106.0,475.0,-1796.0,-978.0,250.0,0.0,0.0,0.0,0.016,1681843545.07
1922,,,,,,,,,,,
1923,,,,,,,,,,,
1924,42.0,5.0,499.0,128.0,896.0,-350.0,0.0,0.0,0.0,0.016,1681843545.26
1925,-2.0,51.0,512.0,10.0,144.0,-65.0,0.0,0.0,0.0,0.015,1681843545.34
1926,14.0,35.0,510.0,179.0,304.0,-87.0,0.0,0.0,0.0,0.016,1681843545.42
1927,9.0,36.0,502.0,-127.0,-158.0,100.0,0.0,0.0,0.0,0.016,1681843545.50
1928,16.0,38.0,510.0,-21.0,62.0,-42.0,0.0,0.0,0.0,0.016,1681843545.58
1929,20.0,32.0,507.0,-160.0,-181.0,-38.0,0.0,0.0,0.0,0.016,1681843545.66
1930,19.0,22.0,491.0,60.0,20.0,-105.0,0.0,0.0,0.0,0.016,1681843545.74
1931,15.0,32.0,502.0,147.0,202.0,-36.0,0.0,0.0,0.0,0.016,1681843545.82
1932,8.0,39.0,495.0,70.0,118.0,-55.0,0.0,0.0,0.0,0.016,1681843545.90
1933,6.0,27.0,479.0,41.0,-26.0,-43.0,0.0,0.0,0.0,0.016,1681843545.98
1934,-3.0,24.0,474.0,141.0,225.0,-38.0,0.0,0.0,0.0,0.016,1681843546.06
1935,-1.0,19.0,471.0,335.0,311.0,155.0,0.0,0.0,0.0,0.016,1681843546.14
1936,-14.0,57.0,495.0,448.0,425.0,240.0,0.0,0.0,0.0,0.016,1681843546.22
1937,-26.0,-89.0,315.0,-3337.0,411.0,136.0,0.0,0.0,0.0,0.016,1681843546.30
1938,-111.0,-101.0,400.0,1530.0,542.0,-69.0,0.0,0.0,0.0,0.016,1681843546.38
1939,-129.0,-54.0,492.0,6.0,-291.0,151.0,0.0,0.0,0.0,0.016,1681843546.46
1940,-108.0,-33.0,440.0,86.0,-616.0,266.0,0.0,0.0,0.0,0.016,1681843546.54
1941,,,,,,,,,,,
1942,,,,,,,,,,,
1943,-94.0,48.0,567.0,243.0,165.0,173.0,0.0,0.0,0.0,0.015,1681843546.73
1944,-195.0,72.0,564.0,-1115.0,833.0,-403.0,0.0,0.0,0.0,0.016,1681843546.81
1945,-112.0,7.0,494.0,-297.0,-139.0,-356.0,0.0,0.0,0.0,0.016,1681843546.89
1946,-51.0,-84.0,444.0,-600.0,-48.0,-576.0,0.0,0.0,0.0,0.016,1681843546.97
1947,-84.0,-73.0,459.0,253.0,598.0,-335.0,0.0,0.0,0.0,0.015,1681843547.05
1948,-90.0,-44.0,463.0,88.0,-321.0,-29.0,0.0,0.0,0.0,0.016,1681843547.13
1949,-61.0,-97.0,409.0,36.0,134.0,-298.0,0.0,0.0,0.0,0.016,1681843547.21
1950,-111.0,-67.0,462.0,356.0,465.0,-312.0,0.0,0.0,0.0,0.016,1681843547.29
1951,-134.0,-36.0,501.0,515.0,127.0,-52.0,0.0,0.0,0.0,0.016,1681843547.37
1952,-118.0,-14.0,455.0,339.0,44.0,-139.0,0.0,0.0,0.0,0.016,1681843547.45
1953,-97.0,-25.0,481.0,206.0,66.0,-156.0,0.0,0.0,0.0,0.016,1681843547.53
1954,-93.0,-20.0,455.0,-231.0,-186.0,-140.0,0.0,0.0,0.0,0.016,1681843547.61
1955,-77.0,-25.0,459.0,375.0,-229.0,-76.0,0.0,0.0,0.0,0.016,1681843547.69
1956,-105.0,18.0,442.0,520.0,39.0,-91.0,0.0,0.0,0.0,0.016,1681843547.77
1957,-68.0,35.0,448.0,672.0,-156.0,-16.0,0.0,0.0,0.0,0.015,1681843547.85
1958,-68.0,72.0,495.0,730.0,-293.0,212.0,0.0,0.0,0.0,0.016,1681843547.93
1959,-74.0,105.0,512.0,305.0,-766.0,30.0,0.0,0.0,0.0,0.016,1681843548.01
1960,-48.0,118.0,496.0,537.0,-213.0,-196.0,0.0,0.0,0.0,0.016,1681843548.09
1961,,,,,,,,,,,
1962,15.0,145.0,440.0,742.0,-39.0,52.0,0.0,0.0,0.0,0.016,1681843548.22
1963,15.0,152.0,492.0,1020.0,-257.0,59.0,0.0,0.0,0.0,0.016,1681843548.30
1964,-6.0,196.0,566.0,358.0,-834.0,-81.0,0.0,0.0,0.0,0.016,1681843548.38
1965,31.0,213.0,481.0,308.0,2.0,34.0,0.0,0.0,0.0,0.016,1681843548.46
1966,43.0,225.0,472.0,517.0,-422.0,175.0,0.0,0.0,0.0,0.016,1681843548.54
1967,23.0,226.0,517.0,225.0,-149.0,129.0,0.0,0.0,0.0,0.016,1681843548.62
1968,47.0,265.0,462.0,-27.0,-490.0,-31.0,0.0,0.0,0.0,0.016,1681843548.70
1969,117.0,218.0,490.0,202.0,146.0,202.0,0.0,0.0,0.0,0.016,1681843548.78
1970,51.0,307.0,482.0,145.0,161.0,23.0,0.0,0.0,0.0,0.016,1681843548.86
1971,112.0,258.0,492.0,220.0,495.0,90.0,0.0,0.0,0.0,0.016,1681843548.94
1972,118.0,249.0,470.0,-104.0,-20.0,13.0,0.0,0.0,0.0,0.016,1681843549.02
1973,84.0,273.0,451.0,-185.0,-370.0,113.0,0.0,0.0,0.0,0.016,1681843549.10
1974,85.0,268.0,404.0,-43.0,-7.0,185.0,0.0,0.0,0.0,0.016,1681843549.18
1975,62.0,277.0,405.0,-78.0,-17.0,217.0,0.0,0.0,0.0,0.016,1681843549.26
1976,63.0,261.0,438.0,56.0,-40.0,113.0,0.0,0.0,0.0,0.016,1681843549.34
1977,39.0,249.0,535.0,12.0,515.0,40.0,0.0,0.0,0.0,0.016,1681843549.42
1978,11.0,262.0,520.0,-224.0,436.0,-176.0,0.0,0.0,0.0,0.016,1681843549.50
1979,80.0,243.0,327.0,-162.0,-328.0,-115.0,0.0,0.0,0.0,0.016,1681843549.58
